,url,title,published,content,tag
3116,https://plana.earth/academy/trees-have-internet/,Trees have Internet,2017-10-23,"Nature is a gigantic ode to cooperation and synergy. Fungi and plants do not even belong to the same kingdom. Yet, they are able to fusion their bodies to reap mutual benefits. The law of the Jungle may not be the one we’ve always thought. Tree huggers, do like your favorite living things: help each other out, share nutrients, and grow roots!",p
3117,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"Earth has entered an era in which one species has the power to alter the planetary equilibrium. Recent natural catastrophes reveal some degree of modification in our planet’s machinery. But they also, and especially, reveal the inadaptation of our society to these new conditions.",p
3118,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"Hi, if you are reading this message, you are in the anthropocene, the period during which human activity has become the dominant influence on climate and the environment.",p
3119,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"In a previous article, we were explaining how our global alterations in the planet’s regulating mechanisms reinforces extreme weather events. Globally, humanity has become a large enough force to alter major natural balances. This is confirmed every day by progress in satellite imagery, climatological models calculation methods, and other ninja techniques that we won’t go into now.",p
3120,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"Have we, by mistake or by looking the other way, created the conditions for a backlash from nature?",p
3121,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"Concrete, everywhere",h2
3122,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"Hurricane Harvey, which wreaked havoc over Houston region, broke records of rainfall and intensity in Texas. In Mexico DF, schools, apartment buildings from the 1970s construction boom tragically collapsed on their occupants.",p
3123,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"Despite tighter building codes, inflation, and infinitely more precise alarm systems, damage from natural catastrophes has skyrocketed. And are expected to continue to rise by a whooping 70% by 2070. It’s no surprise, given the explosion of both population and constructed land in risky areas.",p
3124,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,And these risky areas have also been the ones experiencing the great acceleration the hardest.,p
3125,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"For example, Houston’s coastal areas have been some of the fastest growing places in the US. A 50% population increase since 2000 transformed large swaythes of forests and risky marshland into apartment buildings and offices.",p
3126,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"The same story applies in Bangladesh, Lagos, or the French Riviera. Areas at risk of flooding, earthquake, and even eruption were built, with the more-or-less tacit agreement of local authorities, and under the very real pressure of population increase.",p
3127,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,The importance of natural barriers,h2
3128,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"Buildings did not just appear on bare ground like a mushroom on a forgotten vegetable. To make space for huge constructions and beaches and infrastructures, promoters replaced other elements of scenery like trees, mangroves, hillside vegetation and such. Only these so-called superfluous elements of environment were the key to our resilience to these events. And the fabric of our ecosystems too.",p
3129,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,The chance to rebuild,h2
3130,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"A weakened ecosystem is also more vulnerable to extreme weather events, that could deliver the fatal blow to endangered species, or fragile environments. Thankfully, the beautiful thing about living organisms is that they can grow again.",p
3131,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"More extreme weather events multiplied by vulnerability create dangerous environments, for ecosystems as a whole.",p
3132,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"In some ancient cultures, floods were considered a sign of the Gods to redirect their way of life. It is even believed (and very recent archeological findings have confirmed) that imperial China was born out of the reconstruction of a mythical flood of the Yellow River.",p
3133,https://plana.earth/academy/shaping-environment-consequences/,How we Shape Environment and its Consequences,2017-10-23,"We can’t rewrite the past, but we can build the future. More natural catastrophes will break on our shores, and bring destruction to peaceful cities. But our potential, as demonstrated paradoxically by our delusions of grandeur, hints that we can build better, safer human settlements, that benefit from nature rather than have to endure it.",p
3134,https://plana.earth/academy/bye-bye-cassini/,Bye-bye Cassini,2017-10-23,Cassini (1997–2017),h2
3135,https://plana.earth/academy/bye-bye-cassini/,Bye-bye Cassini,2017-10-23,А few days ago NASA’s probe Cassini ended its 20 year long mission by plunging into Saturn’s ghastly atmosphere.,p
3136,https://plana.earth/academy/bye-bye-cassini/,Bye-bye Cassini,2017-10-23,"For 13 long years (it took 7 years just to get to Saturn), the probe orbited around the ringed giant and made some pretty crazy discoveries. The most, most crazy? A few months before its programmed end, Cassini discovered the presence of an underground salty water ocean on Enceladus, one of Saturn’s moons, that seems to provide the conditions for life as we understand it to develop. We don’t know for sure though.",p
3137,https://plana.earth/academy/bye-bye-cassini/,Bye-bye Cassini,2017-10-23,"With such a cliffhanger, let’s hope we get a new season, with a new probe, and a new mission to infinity and beyond? The US are developing a program to set up a base on the moon in the run up to a inhabited mission to Mars, whilst the Japanese Space Agency has announced its intention to send a man on the moon too.",p
3138,https://plana.earth/academy/bye-bye-cassini/,Bye-bye Cassini,2017-10-23,"It took 83 minutes for the final transmissions to travel the 1,5 billion kilometres between Saturn and Canberra, the location of the NASA receiver. Cassini contributed to science until its final moments by taking measurements of Saturn’s atmosphere and live streaming it to Earth.",p
3139,https://plana.earth/academy/bye-bye-cassini/,Bye-bye Cassini,2017-10-23,"By studying our place in the universe, we understand the uniqueness and the preciousness of our planet Earth. We may have discovered a potential water network and nitrogen oceans, but we have found nothing coming near Home. There is still no trace of lemurs outside of Madagascar, unfortunately. But we keep on searching. In the meantime, we have to do everything in our power to protect life on our planet.",p
3140,https://plana.earth/academy/bye-bye-cassini/,Bye-bye Cassini,2017-10-23,Thanks to scientific institutions who keep on pushing the boundaries of knowledge further and further each day. The end of a mission and the beginning of new ones. Because there is no Plan B for our planet.,p
3141,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,Is Europe even in this climate change boat?,h2
3142,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"Europe is not the typical place where you would look for extreme weather events instinctively. It is one of the stablest geological zones, the climate is tempered by the Atlantic ocean and its Gulf stream, and a few volcanoes are active in the South of Italy. The most common natural disasters native to Europe are droughts and floods.",p
3143,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"Just one year after the Paris Agreement, a record breaking heatwave named Lucifer engulfed most of Europe, causing the temperature to surpass the 40°C mark in many parts of the continent.",p
3144,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,We are told this is just the begining.,p
3145,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"If we stay on this course, the consequences for European populations and ecosystems would be as potent as they would be ramified. These last years have revealed heavy trends for climate change consequences on the continent.",p
3146,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"We definitely are in the boat, and it’s heavy weather",h2
3147,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"The Alps could be snow free within 100 years. Temperatures in Europe could reach 50°C + every 2–3 summer if nothing is done. With the current scenario, events of this intensity are likely to become a yearly routine.",p
3148,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"Floods now already occur earlier in the year and twice as much as 30 years ago. The death toll for extreme weather events in Europe could be multiplied by 50 in the next 100 years. Change is already visible, everywhere in Europe, at your nearest newsstand.",p
3149,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"This summer, wildfires amplified by the heat, the drought, and roaring winds have ravaged parts of Portugal, France, Italy, and the entire Mediterranean coast. Just a little North (and because they are not not part of this continent) the UK’s coastline will be hardly hit by rising sea levels, storm surges and erosion.",p
3150,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,It’s estimated that Europeans exposed to natural catastrophes will go from 5% in the 1970s to more than 66% by 2100. Two in three.,p
3151,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"Those shifting weather patterns not only affect human well being but also, consequently, our ecosystems.",p
3152,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,Nature is migrating,h2
3153,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"Changing climate alter animal and vegetal ranges and completely reshuffle natural balances between species. Only a few living organisms have the resilience to adapt to such changing environments. Even humans can’t seem to be able to, why should the fragile German black bee?",p
3154,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,The human price of climate change,h2
3155,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"By nature, climate change ripples through boundaries like they do not exist. Changing conditions creates the bed for human conflicts and humanitarian crises.",p
3156,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"Essential natural resources such as water, arable land, or fishing stocks will be at the center of present and future conflicts. The Syrian and Sahel conflicts are precursors of drought-driven wars, where long-term changing conditions in water distribution have driven people to massive exodus and vulnerability. There are 11 million Syrians refugees today, roughly half the population of this country.",p
3157,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"The ongoing refugee crisis in the Mediterranean paints a grim picture of human resilience. Forced mass migration as a direct consequence of climate change has become a permanent feature of our world. Europe needs to prepare better monitoring, rescuing and processing strategies for the ever more needy and numerous climate refugees.",p
3158,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,Powering through the sustainable transition,h2
3159,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,Human activity is responsible for this disaster but also the only intelligent species that can change its course. The schedule is pretty tight. We have proof that we can devise and implement extremely effective tactics when it comes to the survival of ice cream.,p
3160,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"Europe is a big, complicated, diverse and strange place. After a few thousands of years of continuous wars, most of its countries decided it would be a good thing if they united, rather than attacked each other. Thus was born the EU, designed to build peace and to tackle common issues together. Sustainable development is one of the main goals of the EU, and it is possibly one of the institutions that could tackle it most effectively.",p
3161,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"The EU was the only non-state participant of the Paris agreement that proposed targets: 40% reduction in carbon emissions by 2030, and a rendez-vous in 5 year to assess and ideally raise those targets.",p
3162,https://plana.earth/academy/europe-climate-change-and-the-world/,"Europe, Climate Change and the World",2017-10-20,"The scientific community has established that the Paris agreement targets are insufficient to keep the temperature change under +2°C. Europe, the world and all the actors of the giant theatre of life need to step up their game. Not just for the penguins, but for the general world balance as we know it. A world that includes enough food and water to go around for everyone. And definitely penguins. Please.",p
3163,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"This is the story of the long and reasoned road to accepting the reality of climate science. How is it possible that some people, when the total human population was under a billion, understood the coming clash between Human needs and our planet’s finite resources?",p
3164,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"Now that we are seven times more numerous, the threat feels (and is) very real. Some signs just can’t be missed. The disappearance of 75% of all terrestrial animals, coral bleaching or coastal dead zones are irrefutable proofs of changing conditions of life on our planet — not for the better.",p
3165,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,The scarcity of early days,h2
3166,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,Concerns about the needs of a growing population and insufficient resources are nothing new. Scarcity was a harsh and hard reality for the vast majority of the population before the modern agricultural revolution. It is no surprise that some already considered the planet to be limited when there was so little to share.,p
3167,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"On a local scale, many very different cultures had understood the integration of mankind with a greater web of life. Amazon Shuar tribes never killed animals unfairly, and the Maori have a word “Kaitiakitanga” for the bond of trust and guardianship between Men, the ocean, the sky and the land. The Maori considered themselves protectors, rather than predators of natural resources.",p
3168,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,The insolvable population bomb problem,h2
3169,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"Thomas Robert Malthus said in his 1798 book “An Essay on the Principles of Population” (still a bestseller) that if the food production grew linearly, the population growth was exponential. Eventually, the Human population being limited only by religion, war and scarcity, would decrease because of dwindling resources. The famous “Malthusian catastrophe” in the making. The question was — and remains — will we reach this tipping point, and if yes, when?",p
3170,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,Proving the human-induced part of climate change,h2
3171,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"Not a hundred years later, Swedish scientist, and man that looks like you broke his ancient Chinese flower vase, Svante Arrhenius proved that human activity induced large enough changes in CO2 concentration to have an impact on global climate.",p
3172,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"But these had only been debates reserved to the high spheres of paleoclimatologists and mathematicians. If scientists had reached the general consensus that human activity did induce modifications to the climate, they did not agree however on how it modified it.",p
3173,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,The great acceleration,h2
3174,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"In the meantime, humanity had invented fertilisers, inaugurated the persian oil fields, and been through two world wars. The era of cheap goods and consumption products was well underway, and nothing seemed to be about to stop it, especially not the harbinger predictions of obscure shifts in climate.",p
3175,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"Sure enough, carbon emissions had not been the only thing released into the atmosphere.",p
3176,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"Aerosols (like smog), who have a strong cooling power, were a much bigger public health issue at the time.",p
3177,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"By the 70s, all the evidence had been gathered, and studies that still hold true today were already being published in universities and think tanks.",p
3178,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,Plant the future,h2
3179,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"Today, climate skeptics have had to renounce to some arguments. The last of these Mohicans are in the White House. But History -and reasonable, yet determined people – will brush them aside.",p
3180,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,Read also: Why the pulling out the Paris Agreement is a ridiculous move,h3
3181,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"Snow is no proof, scientific research is.",p
3182,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"Scientists have done their job of discovering, doubting, weighting and proving the reality that is now ours. They are only the messengers.",p
3183,https://plana.earth/academy/how-did-we-find-out-about-climate-change/,How Did We Find Out About Climate Change?,2017-10-20,"What about the future? It is being written every day by each and everyone of us simultaneously. As we buy products, make choices based on environmental criteria, and engage in action that contribute to heal our planet, we change the direction of our society. Harbinging is as old as the world itself, but you know what is too? The inventivity of Humans to save the day.",p
3184,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,"Welcome to the Earth Overshoot Reality! Here, we eat and drink until we fall asleep chewing. Here, we trample bushes and flowers until the ground is mud. Here, we hope the garbage woman and cleaning man will not only come and clean up all the mess tomorrow morning, but also replant, regrow, rebuild overnight all the flora and fauna that disappeared (unexpectedly?!).",p
3185,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,"The average temperature is 23°C, and days over 40°C are not uncommon in Europe. Coral reefs are gone, polar bears are gone, tigers, lions, koalas and pandas are long gone too. It’s us, the cockroaches and Iggy Pop (because he doesn’t die).",p
3186,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,"Back to our own reality. Today, August 2nd, 2017, marks the day humanity will start spending more ecological resources than our planet can naturally handle or renew for this year.",p
3187,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,"Ecological footprint applies to individuals (Yes, you. Yes, me), to regions (Yes, your country.) and to the entire planet (yes, your Earth).",p
3188,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,"This day has been creeping up earlier and earlier on our calendars. In 1987 this day was the 19th of December. This year it is today, 2nd of August.",p
3189,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,That’s 140 days earlier in 30 years.,h3
3190,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,"Systemic change and individual change do not oppose, like some people would have you believe. They go hand in hand. Businesses have to act as well as individuals if we want to see a non-dystopian future.",p
3191,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,"And by the way, it’s not time to choose which is better than the other. Climate change is here, is now and requires us all to roll our sleeves.",p
3192,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,Pick a future.,h2
3193,https://plana.earth/academy/earth-overshoot-day/,What is Earth Overshoot Day?,2017-10-20,#MovetheDate #PlanA,p
3194,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,"Most people have come to terms with the fact that humanity is now large enough to affect the global natural balance of life on the planet. We are 7,5 billion people and the count is rising faster than an ice cream will melt in 2030. But climate change doesn’t cover the whole spectrum of human stress on its ecosystem.",p
3195,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,We have been quite the stressful species for our planet and all its inhabitants.,p
3196,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,Finding the limits of an ecosystem,h2
3197,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,Scientists have been working on classifications and measurement tools designed to quantify more accurately (and without leaving anything out) the weight of human activities on the planet.,p
3198,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,"One of these teams led by scientist Johan Rockström from working at the Stockholm Resilience Center, introduced the concept of planetary boundaries: limits set by our own global consumption pattern and Earth’s finite resources within which is a “safe operating space for humanity”. These boundaries include but do not limit to climate change and carbon emissions.",p
3199,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,"Seems like much to take in? The issue is indeed larger than life. Alone, you’ll struggle to have an impact. Collectively, we can bring solutions to all of these problems within our lifetime.",p
3200,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,Step of problem solving is breaking it into manageable smaller tasks.,p
3201,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,"The planetary boundaries give us an effective framework to work with and monitor the progress of our efforts. This model shows we have a safe operating space after all. Unlike a low cost airplane flight, the planet is big enough to give humanity some legroom.",p
3202,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,Finding best pratices,h2
3203,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,Identify the fields that will have the most dynamic impact and ripple effect. Plan A engages with 8 causes that are pivotal in the conservation and the cascade effects they can produce on the environment.,p
3204,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,Humans won’t be able to manage the whole thing. That is why we need to focus on actions that create virtuous circles. This is the sense of Plan A: rotating themes that feed into each other to create true change.,p
3205,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,"The combined protection and management of ecosystems (forests, oceans, ecovillages), human activities (waste, energy, healthy living), and animals (bees, wildlife) can put our global footprint under control and restore a balance beneficial to all living things on the planet.",p
3206,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,Apply solutions to planet,h2
3207,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,"Apply, perfect and spread solutions.",p
3208,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,A new world is being created under our eyes. The curating of projects is tough and the competition for funding is fierce. We make sure that money is put to its best use and that the planet gets the best deal out of them all.,p
3209,https://plana.earth/academy/what-are-we-overshooting-exactly/,What Are We Overshooting Exactly?,2017-10-20,"Solutions are not opposed to one another but complement each other. Everyone has a part to play in the sustainable transition. Our pledge: we will fight on all fronts, to maintain our global footprint within planetary boundaries (and we’ll eat loads of humus instead of steaks).",p
3210,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"Plan A couldn’t be possible without the key support and the various jokes of the whole betahaus co-working crew in Berlin. The story started in the spring of 2017, and has been going on since. This interview of Plan A’s founder Lubomila was originally published on the betahaus blog.",p
3211,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"So, why is your company called Plan A?",p
3212,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"Because there is no Plan B for our planet. We have reached a moment in history where the repercussions of our actions towards the environment are more than tangible. Climate change is not anymore a statistic for the coming centuries, it is part of our daily routine.",p
3213,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"Rising sea levels, increasing temperatures, warming oceans, shrinking ice sheets, declining arctic sea level, glacial retreat, ocean acidification… Every day somewhere across the world an extreme weather event happens and affects the lives of many people, animals, plants negatively.",p
3214,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"Plan A aims to address this in three ways: first by educating people about climate change in a relatable (and fun) manner, second by giving them an opportunity to act by donating, and, last but not least, by adding transparency to the donation process by providing a detailed breakdown of how the money are spent.",p
3215,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,During our interview you mentioned that previously you were working in Finance in London. How did the transition to Plan A come? Why Berlin?,p
3216,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"After I finished my masters in London, I went on to do an internship at a venture fund in Bangkok, followed by a move back to London to work at iwoca, a fintech startup in London. These experiences were my entry point to the startup life and what got me excited by the prospect of building a company myself.",p
3217,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"The transition to Plan A was the result of a newly developed sense of urgency in me after a series of extreme weather events (and a trip to the beautiful, but dirty beaches of Morocco). I felt like there was no better use of my time than building a link between climate change and technology. Because there is no Plan B for our planet.",p
3218,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,Tell us more about your business model..,p
3219,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"Plan A has a simple model — one cause, one month, one campaign. Each month we have a single campaign on the platform which fundraises for up to five organisations that tackle the same environmental problem but in different locations across the world. Within the month of the campaign we create educational content on the issue and when the campaign is finished we start reporting back to donors what has happened with their donations.",p
3220,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"The first campaign we launched is on Forests and will fund the planting of 100,000 trees across four continents with the help of four charities (WeForest.org, International Tree Foundation, Coeur du Forêt & Worldview Impact). Each of our campaigns focuses on one of our eight causes: Forests, Wildlife, Bees, Oceans, Energy, Healthy Living, Ecovillages and Waste. The next one will be on Wildlife.",p
3221,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"Plan A’s team is really small, made up of only 2 people including you. It’s quite impressive and also motivating to see how much you can do. Can you please explain a bit how you divide tasks?",p
3222,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"The Plan A team consists at the moment of me and Nathan, who is the genius behind our educational blog and everything content related. I juggle between strategy, technology, charity relations, funding, etc. I would like to think that I adjust my agenda according to the momentarily needs of Plan A. Since I started working on the project, I feel like I can squeeze a lot more in 24h than I did before. I guess my love for sloths and lemurs helps.",p
3223,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,What makes Plan A different from other charities organisations?,p
3224,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"Plan A is not a charity. We are the meeting point between charities, people and the planet. The charities we choose for each of our campaigns have an excellent track record in positively changing communities and natural environments, we on the other hand enable them to do this by funding their activities.",p
3225,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,How do you make profit?,p
3226,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"Five percent of each donation goes to Plan A, the rest is split equally between the partner charities for each campaign.",p
3227,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,How could betahaus and the whole world support your project better?,p
3228,https://plana.earth/academy/so-whats-this-plan-a-anyway/,So What’s this Plan A Anyway?,2017-10-20,"The vision behind Plan A is to rebuild a link between people and nature using technology. The support on one hand would be of course donating, but more importantly we want to raise awareness about the reality we are headed to if we don’t focus on tackling climate change heads on.",p
3229,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,"I’m going to say it like it is: we’re pretty weak animals in the food chain. Right in between pigs and anchovies, in the latest classification. We’re not fast, we’re not strong, we have no claws, no powerful jaws, and we don’t jump very high. We only made it this far because we gathered in groups to protect each other and work together.",p
3230,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,And what gathers a community like a party with good music?,p
3231,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,Game of Stones,h2
3232,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,"And we danced. Food and musical rituals are a tradition that is shared by all tribes of the world. From the Tibetan singing bowls to Aboriginal didgeridooto Swiss yodeling (MUST WATCH. Disclaimer: You can never unsee this), we’ve arrived to this. Sometimes I wonder if it was all reasonable.",p
3233,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,There is something so obviously sacred about music it’s no surprise that religion quickly put this rival force under control.,p
3234,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,"No social force that powerful could be outside of the official channels. For a very long time indeed, the only accepted music was religious. Pagan music was sanctioned by torture, inquisition, and death. They even considered some intervals (chords) to be satanic… “Music comes the closest to expressing the inexpressible” they say. Closer than priests and archbishops?",p
3235,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,One can only wonder at the potential of this force if it had to be repressed like this.,p
3236,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,It’s in your system already,h2
